Date,Province_State,Initial_Claims
2020-02-29,AL,1575.0
2020-03-07,AL,1663.0
2020-03-14,AL,1819.0
2020-03-21,AL,10892.0
2020-03-28,AL,80984.0
2020-04-04,AL,106739.0
2020-04-11,AL,77515.0
2020-04-18,AL,66432.0
2020-04-25,AL,74966.0
2020-05-02,AL,28985.0
2020-05-09,AL,26666.0
2020-05-16,AL,25150.0
2020-05-23,AL,27919.0
2020-05-30,AL,21335.0
2020-06-06,AL,19949.0
2020-06-13,AL,18367.0
2020-06-20,AL,18671.0
2020-06-27,AL,18338.0
2020-07-04,AL,19056.0
2020-07-11,AL,20563.0
2020-07-18,AL,23676.0
2020-07-25,AL,17437.0
2020-08-01,AL,11690.0
2020-08-08,AL,9467.0
2020-08-15,AL,11047.0
2020-08-22,AL,8676.0
2020-08-29,AL,8511.0
2020-09-05,AL,8901.0
2020-09-12,AL,8848.0
2020-09-19,AL,8679.0
2020-09-26,AL,8805.0
2020-10-03,AL,7732.0
2020-10-10,AL,8581.0
2020-10-17,AL,7964.0
2020-10-24,AL,7126.0
2020-10-31,AL,7060.0
2020-11-07,AL,8764.0
2020-11-14,AL,9262.0
2020-11-21,AL,11813.0
2020-11-28,AL,7061.0
2020-12-05,AL,7656.0
2020-12-12,AL,7568.0
2020-12-19,AL,7543.0
2020-12-26,AL,5506.0
2021-01-02,AL,10986.0
2021-01-09,AL,14084.0
2021-01-16,AL,11980.0
2021-01-23,AL,11615.0
2021-01-30,AL,12664.0
2021-02-06,AL,13464.0
2021-02-13,AL,12087.0
2021-02-20,AL,11395.0
2021-02-27,AL,11624.0
2021-03-06,AL,13592.0
2021-03-13,AL,16506.0
2021-03-20,AL,13994.0
2021-03-27,AL,18710.0
2021-04-03,AL,5392.0
2021-04-10,AL,10909.0
2021-04-17,AL,8983.0
2021-04-24,AL,9816.0
2021-05-01,AL,10325.0
2021-05-08,AL,10841.0
2021-05-15,AL,9377.0
2021-05-22,AL,8698.0
2021-05-29,AL,7247.0
2021-06-05,AL,7260.0
2021-06-12,AL,5554.0
2021-06-19,AL,6101.0
2021-06-26,AL,5816.0
2021-07-03,AL,7295.0
2021-07-10,AL,5435.0
2021-07-17,AL,4254.0
2021-07-24,AL,3977.0
2021-07-31,AL,5203.0
2021-08-07,AL,6196.0
2021-08-14,AL,5469.0
2021-08-21,AL,5407.0
2021-08-28,AL,5431.0
2021-09-04,AL,5095.0
2021-09-11,AL,3716.0
2021-09-18,AL,4234.0
2021-09-25,AL,4000.0
2021-10-02,AL,3967.0
2021-10-09,AL,3666.0
2021-10-16,AL,3495.0
2021-10-23,AL,3327.0
2021-10-30,AL,3749.0
2021-11-06,AL,3451.0
2021-11-13,AL,3225.0
2021-11-20,AL,3904.0
2021-11-27,AL,2184.0
2021-12-04,AL,3698.0
2021-12-11,AL,3077.0
2021-12-18,AL,3809.0
2021-12-25,AL,2516.0
2022-01-01,AL,2831.0
2022-01-08,AL,5395.0
2022-01-15,AL,4674.0
2022-01-22,AL,5302.0
2022-01-29,AL,3959.0
2022-02-05,AL,2495.0
2022-02-12,AL,2222.0
2022-02-19,AL,1869.0
2022-02-26,AL,1812.0
2022-03-05,AL,1703.0
2022-03-12,AL,2004.0
2022-03-19,AL,1830.0
2022-03-26,AL,2077.0
2022-04-02,AL,2240.0
2022-04-09,AL,2142.0
2022-04-16,AL,2085.0
2022-04-23,AL,2022.0
2022-04-30,AL,2011.0
2022-05-07,AL,2021.0
2022-05-14,AL,2343.0
2022-05-21,AL,2258.0
2022-05-28,AL,2606.0
2022-06-04,AL,2571.0
2022-06-11,AL,2590.0
2022-06-18,AL,2978.0
2022-06-25,AL,2703.0
2022-07-02,AL,3099.0
2022-07-09,AL,3938.0
2022-07-16,AL,6048.0
2022-07-23,AL,3923.0
2022-07-30,AL,3156.0
2022-08-06,AL,3151.0
2022-08-13,AL,2812.0
2022-08-20,AL,2529.0
2022-08-27,AL,2608.0
2022-09-03,AL,2294.0
2022-09-10,AL,2002.0
2022-09-17,AL,2138.0
2022-09-24,AL,2130.0
2022-10-01,AL,1971.0
2022-10-08,AL,2439.0
2022-10-15,AL,2394.0
2022-10-22,AL,2376.0
2022-10-29,AL,2165.0
2022-11-05,AL,2407.0
2022-11-12,AL,1770.0
2022-11-19,AL,2849.0
2022-11-26,AL,2032.0
2022-12-03,AL,3268.0
2022-12-10,AL,2608.0
2022-12-17,AL,2706.0
2022-12-24,AL,2778.0
2022-12-31,AL,2626.0
2023-01-07,AL,3351.0
2023-01-14,AL,2823.0
2023-01-21,AL,2356.0
2023-01-28,AL,2396.0
2023-02-04,AL,2488.0
2023-02-11,AL,2230.0
2023-02-18,AL,2033.0
2023-02-25,AL,1631.0
2023-03-04,AL,2207.0
2023-03-11,AL,2238.0
2023-03-18,AL,2135.0
2020-02-29,AK,874.0
2020-03-07,AK,815.0
2020-03-14,AK,1120.0
2020-03-21,AK,7847.0
2020-03-28,AK,13774.0
2020-04-04,AK,14590.0
2020-04-11,AK,12007.0
2020-04-18,AK,12201.0
2020-04-25,AK,10313.0
2020-05-02,AK,8718.0
2020-05-09,AK,7807.0
2020-05-16,AK,7741.0
2020-05-23,AK,8152.0
2020-05-30,AK,7452.0
2020-06-06,AK,7081.0
2020-06-13,AK,6797.0
2020-06-20,AK,6757.0
2020-06-27,AK,6467.0
2020-07-04,AK,6124.0
2020-07-11,AK,9572.0
2020-07-18,AK,6606.0
2020-07-25,AK,6069.0
2020-08-01,AK,5195.0
2020-08-08,AK,4619.0
2020-08-15,AK,4731.0
2020-08-22,AK,4344.0
2020-08-29,AK,4057.0
2020-09-05,AK,3817.0
2020-09-12,AK,3593.0
2020-09-19,AK,3631.0
2020-09-26,AK,3600.0
2020-10-03,AK,3719.0
2020-10-10,AK,5708.0
2020-10-17,AK,4608.0
2020-10-24,AK,4388.0
2020-10-31,AK,4451.0
2020-11-07,AK,4545.0
2020-11-14,AK,4605.0
2020-11-21,AK,4531.0
2020-11-28,AK,3834.0
2020-12-05,AK,4525.0
2020-12-12,AK,4507.0
2020-12-19,AK,4016.0
2020-12-26,AK,3923.0
2021-01-02,AK,2947.0
2021-01-09,AK,3900.0
2021-01-16,AK,4902.0
2021-01-23,AK,3975.0
2021-01-30,AK,4190.0
2021-02-06,AK,3997.0
2021-02-13,AK,3468.0
2021-02-20,AK,3994.0
2021-02-27,AK,3781.0
2021-03-06,AK,3340.0
2021-03-13,AK,3233.0
2021-03-20,AK,2773.0
2021-03-27,AK,3330.0
2021-04-03,AK,3707.0
2021-04-10,AK,4553.0
2021-04-17,AK,3904.0
2021-04-24,AK,3398.0
2021-05-01,AK,2829.0
2021-05-08,AK,3093.0
2021-05-15,AK,2755.0
2021-05-22,AK,3103.0
2021-05-29,AK,2959.0
2021-06-05,AK,2166.0
2021-06-12,AK,1744.0
2021-06-19,AK,1656.0
2021-06-26,AK,1591.0
2021-07-03,AK,1348.0
2021-07-10,AK,1852.0
2021-07-17,AK,1631.0
2021-07-24,AK,1520.0
2021-07-31,AK,1558.0
2021-08-07,AK,1322.0
2021-08-14,AK,1362.0
2021-08-21,AK,1787.0
2021-08-28,AK,1117.0
2021-09-04,AK,1115.0
2021-09-11,AK,1140.0
2021-09-18,AK,1237.0
2021-09-25,AK,1237.0
2021-10-02,AK,1168.0
2021-10-09,AK,1423.0
2021-10-16,AK,1311.0
2021-10-23,AK,1338.0
2021-10-30,AK,1379.0
2021-11-06,AK,1438.0
2021-11-13,AK,1423.0
2021-11-20,AK,1451.0
2021-11-27,AK,1253.0
2021-12-04,AK,1400.0
2021-12-11,AK,1258.0
2021-12-18,AK,1278.0
2021-12-25,AK,1134.0
2022-01-01,AK,1055.0
2022-01-08,AK,1475.0
2022-01-15,AK,1242.0
2022-01-22,AK,1168.0
2022-01-29,AK,1173.0
2022-02-05,AK,1099.0
2022-02-12,AK,1120.0
2022-02-19,AK,972.0
2022-02-26,AK,905.0
2022-03-05,AK,969.0
2022-03-12,AK,997.0
2022-03-19,AK,917.0
2022-03-26,AK,856.0
2022-04-02,AK,825.0
2022-04-09,AK,960.0
2022-04-16,AK,853.0
2022-04-23,AK,854.0
2022-04-30,AK,811.0
2022-05-07,AK,799.0
2022-05-14,AK,716.0
2022-05-21,AK,815.0
2022-05-28,AK,946.0
2022-06-04,AK,757.0
2022-06-11,AK,776.0
2022-06-18,AK,731.0
2022-06-25,AK,698.0
2022-07-02,AK,632.0
2022-07-09,AK,710.0
2022-07-16,AK,667.0
2022-07-23,AK,640.0
2022-07-30,AK,644.0
2022-08-06,AK,766.0
2022-08-13,AK,687.0
2022-08-20,AK,680.0
2022-08-27,AK,649.0
2022-09-03,AK,652.0
2022-09-10,AK,583.0
2022-09-17,AK,642.0
2022-09-24,AK,596.0
2022-10-01,AK,651.0
2022-10-08,AK,849.0
2022-10-15,AK,829.0
2022-10-22,AK,961.0
2022-10-29,AK,1034.0
2022-11-05,AK,1141.0
2022-11-12,AK,1020.0
2022-11-19,AK,1146.0
2022-11-26,AK,795.0
2022-12-03,AK,1065.0
2022-12-10,AK,964.0
2022-12-17,AK,874.0
2022-12-24,AK,896.0
2022-12-31,AK,718.0
2023-01-07,AK,1000.0
2023-01-14,AK,1028.0
2023-01-21,AK,871.0
2023-01-28,AK,852.0
2023-02-04,AK,884.0
2023-02-11,AK,825.0
2023-02-18,AK,778.0
2023-02-25,AK,693.0
2023-03-04,AK,673.0
2023-03-11,AK,725.0
2023-03-18,AK,741.0
2020-02-29,AZ,3086.0
2020-03-07,AZ,3357.0
2020-03-14,AZ,3844.0
2020-03-21,AZ,29348.0
2020-03-28,AZ,88940.0
2020-04-04,AZ,132428.0
2020-04-11,AZ,98531.0
2020-04-18,AZ,72457.0
2020-04-25,AZ,52581.0
2020-05-02,AZ,43023.0
2020-05-09,AZ,31570.0
2020-05-16,AZ,31957.0
2020-05-23,AZ,26868.0
2020-05-30,AZ,22012.0
2020-06-06,AZ,24367.0
2020-06-13,AZ,22419.0
2020-06-20,AZ,25886.0
2020-06-27,AZ,26328.0
2020-07-04,AZ,25774.0
2020-07-11,AZ,28695.0
2020-07-18,AZ,21441.0
2020-07-25,AZ,19063.0
2020-08-01,AZ,15561.0
2020-08-08,AZ,11655.0
2020-08-15,AZ,12775.0
2020-08-22,AZ,12487.0
2020-08-29,AZ,11705.0
2020-09-05,AZ,11343.0
2020-09-12,AZ,10015.0
2020-09-19,AZ,9065.0
2020-09-26,AZ,8208.0
2020-10-03,AZ,7966.0
2020-10-10,AZ,7925.0
2020-10-17,AZ,7053.0
2020-10-24,AZ,6813.0
2020-10-31,AZ,6389.0
2020-11-07,AZ,6410.0
2020-11-14,AZ,6285.0
2020-11-21,AZ,7154.0
2020-11-28,AZ,5569.0
2020-12-05,AZ,7362.0
2020-12-12,AZ,6921.0
2020-12-19,AZ,7032.0
2020-12-26,AZ,6569.0
2021-01-02,AZ,7992.0
2021-01-09,AZ,12309.0
2021-01-16,AZ,12006.0
2021-01-23,AZ,13034.0
2021-01-30,AZ,15148.0
2021-02-06,AZ,7670.0
2021-02-13,AZ,3903.0
2021-02-20,AZ,4108.0
2021-02-27,AZ,4091.0
2021-03-06,AZ,4244.0
2021-03-13,AZ,5220.0
2021-03-20,AZ,4822.0
2021-03-27,AZ,5373.0
2021-04-03,AZ,5177.0
2021-04-10,AZ,6202.0
2021-04-17,AZ,6308.0
2021-04-24,AZ,7673.0
2021-05-01,AZ,7267.0
2021-05-08,AZ,5959.0
2021-05-15,AZ,5378.0
2021-05-22,AZ,4818.0
2021-05-29,AZ,4375.0
2021-06-05,AZ,3997.0
2021-06-12,AZ,3952.0
2021-06-19,AZ,3554.0
2021-06-26,AZ,3656.0
2021-07-03,AZ,3804.0
2021-07-10,AZ,3829.0
2021-07-17,AZ,3578.0
2021-07-24,AZ,3301.0
2021-07-31,AZ,3153.0
2021-08-07,AZ,3172.0
2021-08-14,AZ,2871.0
2021-08-21,AZ,3019.0
2021-08-28,AZ,2957.0
2021-09-04,AZ,2759.0
2021-09-11,AZ,6498.0
2021-09-18,AZ,8280.0
2021-09-25,AZ,4039.0
2021-10-02,AZ,3276.0
2021-10-09,AZ,3799.0
2021-10-16,AZ,3005.0
2021-10-23,AZ,2845.0
2021-10-30,AZ,2714.0
2021-11-06,AZ,2748.0
2021-11-13,AZ,2588.0
2021-11-20,AZ,2757.0
2021-11-27,AZ,1956.0
2021-12-04,AZ,2697.0
2021-12-11,AZ,2493.0
2021-12-18,AZ,2506.0
2021-12-25,AZ,1850.0
2022-01-01,AZ,2141.0
2022-01-08,AZ,3317.0
2022-01-15,AZ,3068.0
2022-01-22,AZ,2672.0
2022-01-29,AZ,2765.0
2022-02-05,AZ,2889.0
2022-02-12,AZ,2498.0
2022-02-19,AZ,2521.0
2022-02-26,AZ,2214.0
2022-03-05,AZ,2508.0
2022-03-12,AZ,2658.0
2022-03-19,AZ,2358.0
2022-03-26,AZ,2671.0
2022-04-02,AZ,2786.0
2022-04-09,AZ,4193.0
2022-04-16,AZ,3888.0
2022-04-23,AZ,3728.0
2022-04-30,AZ,3494.0
2022-05-07,AZ,3391.0
2022-05-14,AZ,3113.0
2022-05-21,AZ,3201.0
2022-05-28,AZ,3266.0
2022-06-04,AZ,3396.0
2022-06-11,AZ,3455.0
2022-06-18,AZ,3354.0
2022-06-25,AZ,3071.0
2022-07-02,AZ,2570.0
2022-07-09,AZ,5017.0
2022-07-16,AZ,4218.0
2022-07-23,AZ,3548.0
2022-07-30,AZ,3180.0
2022-08-06,AZ,3266.0
2022-08-13,AZ,3094.0
2022-08-20,AZ,2907.0
2022-08-27,AZ,2835.0
2022-09-03,AZ,2905.0
2022-09-10,AZ,2532.0
2022-09-17,AZ,2638.0
2022-09-24,AZ,2673.0
2022-10-01,AZ,2711.0
2022-10-08,AZ,3243.0
2022-10-15,AZ,2823.0
2022-10-22,AZ,2899.0
2022-10-29,AZ,2816.0
2022-11-05,AZ,3082.0
2022-11-12,AZ,2390.0
2022-11-19,AZ,3383.0
2022-11-26,AZ,2136.0
2022-12-03,AZ,2941.0
2022-12-10,AZ,2968.0
2022-12-17,AZ,2786.0
2022-12-24,AZ,2424.0
2022-12-31,AZ,2142.0
2023-01-07,AZ,3371.0
2023-01-14,AZ,3432.0
2023-01-21,AZ,3126.0
2023-01-28,AZ,3096.0
2023-02-04,AZ,3352.0
2023-02-11,AZ,3357.0
2023-02-18,AZ,2990.0
2023-02-25,AZ,2790.0
2023-03-04,AZ,3121.0
2023-03-11,AZ,2942.0
2023-03-18,AZ,3007.0
2020-02-29,AR,1418.0
2020-03-07,AR,1843.0
2020-03-14,AR,1382.0
2020-03-21,AR,9275.0
2020-03-28,AR,27756.0
2020-04-04,AR,62086.0
2020-04-11,AR,35629.0
2020-04-18,AR,25404.0
2020-04-25,AR,17671.0
2020-05-02,AR,13448.0
2020-05-09,AR,13152.0
2020-05-16,AR,11427.0
2020-05-23,AR,10825.0
2020-05-30,AR,8481.0
2020-06-06,AR,9663.0
2020-06-13,AR,9381.0
2020-06-20,AR,9669.0
2020-06-27,AR,10395.0
2020-07-04,AR,10832.0
2020-07-11,AR,14155.0
2020-07-18,AR,15932.0
2020-07-25,AR,15257.0
2020-08-01,AR,12750.0
2020-08-08,AR,5908.0
2020-08-15,AR,6351.0
2020-08-22,AR,5660.0
2020-08-29,AR,5337.0
2020-09-05,AR,5624.0
2020-09-12,AR,4585.0
2020-09-19,AR,5778.0
2020-09-26,AR,6137.0
2020-10-03,AR,5484.0
2020-10-10,AR,5719.0
2020-10-17,AR,4318.0
2020-10-24,AR,4019.0
2020-10-31,AR,4014.0
2020-11-07,AR,3672.0
2020-11-14,AR,3484.0
2020-11-21,AR,4276.0
2020-11-28,AR,3663.0
2020-12-05,AR,4649.0
2020-12-12,AR,4049.0
2020-12-19,AR,3976.0
2020-12-26,AR,3663.0
2021-01-02,AR,4400.0
2021-01-09,AR,6371.0
2021-01-16,AR,4774.0
2021-01-23,AR,3901.0
2021-01-30,AR,4807.0
2021-02-06,AR,4331.0
2021-02-13,AR,3147.0
2021-02-20,AR,1889.0
2021-02-27,AR,6064.0
2021-03-06,AR,3806.0
2021-03-13,AR,3291.0
2021-03-20,AR,2325.0
2021-03-27,AR,2836.0
2021-04-03,AR,2117.0
2021-04-10,AR,3374.0
2021-04-17,AR,3213.0
2021-04-24,AR,3107.0
2021-05-01,AR,2654.0
2021-05-08,AR,2791.0
2021-05-15,AR,2371.0
2021-05-22,AR,2415.0
2021-05-29,AR,2503.0
2021-06-05,AR,2404.0
2021-06-12,AR,2290.0
2021-06-19,AR,1958.0
2021-06-26,AR,1510.0
2021-07-03,AR,1549.0
2021-07-10,AR,2131.0
2021-07-17,AR,1917.0
2021-07-24,AR,1658.0
2021-07-31,AR,1741.0
2021-08-07,AR,2103.0
2021-08-14,AR,1737.0
2021-08-21,AR,1610.0
2021-08-28,AR,1481.0
2021-09-04,AR,1682.0
2021-09-11,AR,1238.0
2021-09-18,AR,1555.0
2021-09-25,AR,1465.0
2021-10-02,AR,1333.0
2021-10-09,AR,1598.0
2021-10-16,AR,1493.0
2021-10-23,AR,1335.0
2021-10-30,AR,1279.0
2021-11-06,AR,1450.0
2021-11-13,AR,1050.0
2021-11-20,AR,1408.0
2021-11-27,AR,1611.0
2021-12-04,AR,1944.0
2021-12-11,AR,930.0
2021-12-18,AR,1661.0
2021-12-25,AR,1771.0
2022-01-01,AR,1716.0
2022-01-08,AR,1996.0
2022-01-15,AR,1673.0
2022-01-22,AR,1399.0
2022-01-29,AR,1397.0
2022-02-05,AR,755.0
2022-02-12,AR,1221.0
2022-02-19,AR,980.0
2022-02-26,AR,690.0
2022-03-05,AR,1025.0
2022-03-12,AR,1059.0
2022-03-19,AR,914.0
2022-03-26,AR,1434.0
2022-04-02,AR,988.0
2022-04-09,AR,1276.0
2022-04-16,AR,1195.0
2022-04-23,AR,1387.0
2022-04-30,AR,1301.0
2022-05-07,AR,1705.0
2022-05-14,AR,1572.0
2022-05-21,AR,1374.0
2022-05-28,AR,1534.0
2022-06-04,AR,1827.0
2022-06-11,AR,1737.0
2022-06-18,AR,1481.0
2022-06-25,AR,1426.0
2022-07-02,AR,1414.0
2022-07-09,AR,2278.0
2022-07-16,AR,1821.0
2022-07-23,AR,1665.0
2022-07-30,AR,1491.0
2022-08-06,AR,1543.0
2022-08-13,AR,1522.0
2022-08-20,AR,1973.0
2022-08-27,AR,1450.0
2022-09-03,AR,1355.0
2022-09-10,AR,1572.0
2022-09-17,AR,1186.0
2022-09-24,AR,1224.0
2022-10-01,AR,1503.0
2022-10-08,AR,1365.0
2022-10-15,AR,1332.0
2022-10-22,AR,1775.0
2022-10-29,AR,1258.0
2022-11-05,AR,1371.0
2022-11-12,AR,1599.0
2022-11-19,AR,1468.0
2022-11-26,AR,1191.0
2022-12-03,AR,1786.0
2022-12-10,AR,1807.0
2022-12-17,AR,1363.0
2022-12-24,AR,974.0
2022-12-31,AR,1327.0
2023-01-07,AR,1344.0
2023-01-14,AR,1742.0
2023-01-21,AR,2161.0
2023-01-28,AR,1593.0
2023-02-04,AR,961.0
2023-02-11,AR,1355.0
2023-02-18,AR,1508.0
2023-02-25,AR,2127.0
2023-03-04,AR,1816.0
2023-03-11,AR,1347.0
2023-03-18,AR,1325.0
2020-02-29,CA,41678.0
2020-03-07,CA,43385.0
2020-03-14,CA,57606.0
2020-03-21,CA,186333.0
2020-03-28,CA,1058325.0
2020-04-04,CA,918814.0
2020-04-11,CA,655472.0
2020-04-18,CA,528360.0
2020-04-25,CA,325343.0
2020-05-02,CA,316257.0
2020-05-09,CA,212667.0
2020-05-16,CA,244431.0
2020-05-23,CA,203262.0
2020-05-30,CA,228634.0
2020-06-06,CA,255836.0
2020-06-13,CA,241424.0
2020-06-20,CA,284494.0
2020-06-27,CA,277362.0
2020-07-04,CA,264791.0
2020-07-11,CA,284914.0
2020-07-18,CA,289594.0
2020-07-25,CA,244653.0
2020-08-01,CA,222043.0
2020-08-08,CA,202509.0
2020-08-15,CA,190354.0
2020-08-22,CA,196916.0
2020-08-29,CA,219563.0
2020-09-05,CA,243404.0
2020-09-12,CA,226004.0
2020-09-19,CA,226179.0
2020-09-26,CA,171220.0
2020-10-03,CA,148213.0
2020-10-10,CA,176083.0
2020-10-17,CA,159876.0
2020-10-24,CA,152176.0
2020-10-31,CA,152480.0
2020-11-07,CA,157773.0
2020-11-14,CA,158825.0
2020-11-21,CA,168186.0
2020-11-28,CA,130383.0
2020-12-05,CA,178724.0
2020-12-12,CA,204388.0
2020-12-19,CA,158661.0
2020-12-26,CA,168732.0
2021-01-02,CA,160989.0
2021-01-09,CA,182625.0
2021-01-16,CA,117242.0
2021-01-23,CA,58226.0
2021-01-30,CA,109251.0
2021-02-06,CA,137939.0
2021-02-13,CA,139603.0
2021-02-20,CA,90465.0
2021-02-27,CA,88978.0
2021-03-06,CA,106771.0
2021-03-13,CA,109327.0
2021-03-20,CA,95996.0
2021-03-27,CA,106404.0
2021-04-03,CA,81373.0
2021-04-10,CA,69458.0
2021-04-17,CA,72875.0
2021-04-24,CA,78606.0
2021-05-01,CA,70760.0
2021-05-08,CA,69927.0
2021-05-15,CA,70282.0
2021-05-22,CA,71055.0
2021-05-29,CA,72003.0
2021-06-05,CA,52883.0
2021-06-12,CA,68014.0
2021-06-19,CA,63902.0
2021-06-26,CA,56259.0
2021-07-03,CA,58847.0
2021-07-10,CA,56925.0
2021-07-17,CA,56481.0
2021-07-24,CA,64491.0
2021-07-31,CA,62209.0
2021-08-07,CA,65476.0
2021-08-14,CA,64714.0
2021-08-21,CA,63346.0
2021-08-28,CA,56337.0
2021-09-04,CA,57546.0
2021-09-11,CA,51596.0
2021-09-18,CA,68814.0
2021-09-25,CA,78721.0
2021-10-02,CA,63988.0
2021-10-09,CA,63137.0
2021-10-16,CA,72885.0
2021-10-23,CA,59747.0
2021-10-30,CA,59255.0
2021-11-06,CA,55033.0
2021-11-13,CA,59723.0
2021-11-20,CA,52490.0
2021-11-27,CA,46877.0
2021-12-04,CA,55364.0
2021-12-11,CA,55938.0
2021-12-18,CA,56171.0
2021-12-25,CA,48851.0
2022-01-01,CA,50174.0
2022-01-08,CA,61469.0
2022-01-15,CA,62274.0
2022-01-22,CA,54196.0
2022-01-29,CA,51601.0
2022-02-05,CA,47354.0
2022-02-12,CA,45736.0
2022-02-19,CA,43554.0
2022-02-26,CA,38142.0
2022-03-05,CA,43612.0
2022-03-12,CA,44886.0
2022-03-19,CA,39055.0
2022-03-26,CA,42311.0
2022-04-02,CA,43393.0
2022-04-09,CA,46608.0
2022-04-16,CA,46300.0
2022-04-23,CA,43440.0
2022-04-30,CA,40624.0
2022-05-07,CA,43670.0
2022-05-14,CA,45638.0
2022-05-21,CA,39519.0
2022-05-28,CA,41430.0
2022-06-04,CA,41233.0
2022-06-11,CA,45184.0
2022-06-18,CA,43995.0
2022-06-25,CA,41491.0
2022-07-02,CA,44314.0
2022-07-09,CA,40513.0
2022-07-16,CA,43194.0
2022-07-23,CA,40072.0
2022-07-30,CA,39677.0
2022-08-06,CA,42436.0
2022-08-13,CA,39251.0
2022-08-20,CA,37121.0
2022-08-27,CA,36319.0
2022-09-03,CA,36558.0
2022-09-10,CA,33494.0
2022-09-17,CA,34624.0
2022-09-24,CA,34359.0
2022-10-01,CA,35612.0
2022-10-08,CA,40608.0
2022-10-15,CA,37791.0
2022-10-22,CA,38081.0
2022-10-29,CA,40070.0
2022-11-05,CA,43483.0
2022-11-12,CA,43267.0
2022-11-19,CA,47690.0
2022-11-26,CA,36495.0
2022-12-03,CA,51801.0
2022-12-10,CA,46971.0
2022-12-17,CA,44703.0
2022-12-24,CA,41460.0
2022-12-31,CA,42383.0
2023-01-07,CA,59830.0
2023-01-14,CA,63697.0
2023-01-21,CA,48115.0
2023-01-28,CA,45564.0
2023-02-04,CA,52384.0
2023-02-11,CA,48087.0
2023-02-18,CA,43381.0
2023-02-25,CA,40537.0
2023-03-04,CA,50455.0
2023-03-11,CA,47643.0
2023-03-18,CA,44830.0
2020-02-29,CO,1681.0
2020-03-07,CO,1865.0
2020-03-14,CO,2321.0
2020-03-21,CO,19774.0
2020-03-28,CO,61838.0
2020-04-04,CO,46326.0
2020-04-11,CO,104572.0
2020-04-18,CO,67639.0
2020-04-25,CO,38662.0
2020-05-02,CO,28360.0
2020-05-09,CO,22732.0
2020-05-16,CO,18054.0
2020-05-23,CO,15719.0
2020-05-30,CO,12519.0
2020-06-06,CO,13098.0
2020-06-13,CO,10382.0
2020-06-20,CO,10013.0
2020-06-27,CO,8646.0
2020-07-04,CO,7928.0
2020-07-11,CO,10554.0
2020-07-18,CO,8531.0
2020-07-25,CO,8037.0
2020-08-01,CO,7167.0
2020-08-08,CO,6231.0
2020-08-15,CO,6971.0
2020-08-22,CO,6483.0
2020-08-29,CO,5863.0
2020-09-05,CO,6031.0
2020-09-12,CO,5171.0
2020-09-19,CO,5115.0
2020-09-26,CO,4862.0
2020-10-03,CO,5919.0
2020-10-10,CO,6406.0
2020-10-17,CO,5759.0
2020-10-24,CO,6071.0
2020-10-31,CO,7138.0
2020-11-07,CO,7516.0
2020-11-14,CO,9205.0
2020-11-21,CO,15266.0
2020-11-28,CO,17171.0
2020-12-05,CO,19087.0
2020-12-12,CO,19897.0
2020-12-19,CO,18165.0
2020-12-26,CO,16702.0
2021-01-02,CO,25234.0
2021-01-09,CO,14238.0
2021-01-16,CO,5794.0
2021-01-23,CO,4475.0
2021-01-30,CO,5098.0
2021-02-06,CO,6247.0
2021-02-13,CO,4950.0
2021-02-20,CO,5711.0
2021-02-27,CO,5694.0
2021-03-06,CO,4447.0
2021-03-13,CO,6263.0
2021-03-20,CO,4636.0
2021-03-27,CO,5210.0
2021-04-03,CO,4584.0
2021-04-10,CO,6737.0
2021-04-17,CO,5302.0
2021-04-24,CO,5019.0
2021-05-01,CO,3984.0
2021-05-08,CO,4174.0
2021-05-15,CO,4144.0
2021-05-22,CO,4132.0
2021-05-29,CO,3926.0
2021-06-05,CO,3815.0
2021-06-12,CO,3817.0
2021-06-19,CO,3512.0
2021-06-26,CO,3765.0
2021-07-03,CO,4554.0
2021-07-10,CO,5033.0
2021-07-17,CO,4456.0
2021-07-24,CO,3322.0
2021-07-31,CO,3785.0
2021-08-07,CO,3875.0
2021-08-14,CO,3259.0
2021-08-21,CO,3368.0
2021-08-28,CO,3233.0
2021-09-04,CO,2717.0
2021-09-11,CO,1813.0
2021-09-18,CO,2728.0
2021-09-25,CO,1967.0
2021-10-02,CO,2016.0
2021-10-09,CO,2423.0
2021-10-16,CO,2179.0
2021-10-23,CO,2032.0
2021-10-30,CO,1955.0
2021-11-06,CO,2056.0
2021-11-13,CO,2175.0
2021-11-20,CO,2083.0
2021-11-27,CO,1612.0
2021-12-04,CO,2282.0
2021-12-11,CO,2562.0
2021-12-18,CO,2163.0
2021-12-25,CO,1683.0
2022-01-01,CO,2208.0
2022-01-08,CO,4460.0
2022-01-15,CO,3701.0
2022-01-22,CO,3260.0
2022-01-29,CO,3396.0
2022-02-05,CO,3153.0
2022-02-12,CO,2901.0
2022-02-19,CO,2570.0
2022-02-26,CO,2469.0
2022-03-05,CO,2227.0
2022-03-12,CO,2073.0
2022-03-19,CO,1968.0
2022-03-26,CO,2096.0
2022-04-02,CO,2101.0
2022-04-09,CO,2604.0
2022-04-16,CO,2490.0
2022-04-23,CO,2458.0
2022-04-30,CO,2280.0
2022-05-07,CO,2419.0
2022-05-14,CO,2118.0
2022-05-21,CO,2257.0
2022-05-28,CO,2362.0
2022-06-04,CO,2339.0
2022-06-11,CO,2377.0
2022-06-18,CO,2105.0
2022-06-25,CO,2074.0
2022-07-02,CO,2289.0
2022-07-09,CO,2457.0
2022-07-16,CO,2505.0
